id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50324472,Charming 1BR Duplex Apartment in Heart of Antwerp,317037207,Lisa,,Historisch Centrum,51.22509,4.40053,Entire home/apt,49,1,39,2024-02-25,0.85,50,351,0,
50328333,Lovely 1-bedroom apartment in high fashion street.,174801554,Noor,,Theaterbuurt-Meir,51.21598,4.4065,Entire home/apt,93,2,99,2025-03-04,2.25,1,304,29,
50356868,Comfy condo in Antwerp City center,81777520,Geert,,Theaterbuurt-Meir,51.21818,4.41363,Entire home/apt,138,3,89,2025-03-02,2.23,2,203,16,
50455820,"BIG cinema, jacuzzi,free parking,6min to Antwerp",87790353,Steven,,Borgerhout Extra Muros,51.220337,4.453022,Entire home/apt,90,1,434,2025-03-19,9.64,2,182,129,
50520591,Art Nouveau huis in Zurenborg wijk.,7818030,Dominique,,Oud - Berchem,51.20305,4.43263,Entire home/apt,,3,18,2025-03-09,0.55,2,0,6,
50538982,Grote private etage voor 3 met eigen badkamer.,395334739,Gert,,Theaterbuurt-Meir,51.21662,4.4108,Private room,43,1,215,2025-03-20,4.72,4,140,44,
50562665,Herenhuis met 3 badkamers en 3 ruime slaapkamers,395334739,Gert,,Theaterbuurt-Meir,51.21755,4.40977,Entire home/apt,162,1,149,2025-03-02,3.33,4,120,37,
50581705,"Mooi, heel ruim en licht appartement.",31680026,Hinda,,Borgerhout Intra Muros Noord,51.21575,4.43903,Entire home/apt,,4,4,2023-05-21,0.12,1,363,0,
50648718,In the centre of beautiful Antwerp!!!! JULY/AUGUST,126004625,Dimitri,,Centraal Station,51.21294,4.4257,Entire home/apt,,5,3,2024-07-23,0.07,1,365,1,
50701340,Stunning townhouse steps from the park,1128692,Larissa,,Nieuw - Kwartier West,51.18866,4.4201,Entire home/apt,249,6,7,2023-03-03,0.17,3,126,0,
50744223,Vintage Lovers Antwerp,51335547,Antoine,,Borgerhout Intra Muros Noord,51.21597671508789,4.442655086517334,Private room,42,1,310,2025-03-15,7.10,2,323,81,
50760948,Lovely Apartment with Rooftop Terrace,13512170,Fee,,Amandus - Atheneum,51.22572,4.42408,Entire home/apt,,2,12,2022-08-07,0.27,1,0,0,
50788160,"Inde olifant, stijlvol verblijven in het centrum.",51502991,Krosje,,Theaterbuurt-Meir,51.219784,4.414624,Entire home/apt,88,1,174,2025-03-16,4.01,1,3,37,
50807674,Minimal Boho on oak floor  (Judd Spring St. Loft),3595639,Wim,,Borgerhout Intra Muros Zuid,51.21519,4.4324,Private room,,2,51,2024-10-16,2.44,2,0,21,
50873866,Modern design appartment,365776129,Isabeau,,Markgrave,51.20229,4.40545,Entire home/apt,76,14,8,2023-09-28,0.24,1,233,0,
50932737,Cozy Urban Escape in Antwerp’s Central District,386268235,Bali,,Centraal Station,51.21528238403434,4.417881286105315,Entire home/apt,77,5,15,2022-08-01,0.33,1,246,0,
50932761,Gerenoveerd design herenhuis op het Zuid,149283621,Elene,,Harmonie,51.20632,4.4052,Private room,56,2,6,2022-09-29,0.14,4,43,0,
50995048,Modern apartment 10min from Antwerp City center,366708746,Patrice,,Borgerhout Extra Muros,51.20441,4.44789,Entire home/apt,75,1,106,2025-01-31,2.40,1,199,31,
51013490,Luxury 2 Bedroom - Brand new - heart of Antwerp,50645735,Baptist,,Historisch Centrum,51.21803,4.40367,Entire home/apt,173,3,97,2025-03-04,2.18,1,101,16,
51057748,Charming 3BR Apartment at Old Town in Antwerp,317037207,Lisa,,Sint-Andries,51.21699,4.39811,Entire home/apt,49,1,102,2025-03-09,2.30,50,319,31,
51075521,ROOM AVAILABLE IN Antwerp,35849908,Moritz,,Haringrode,51.20114,4.41851,Private room,120,9,1,2021-08-04,0.02,1,358,0,
51127203,Modern apartment in the old city center,14367631,Michiel,,Historisch Centrum,51.222847,4.402324,Entire home/apt,80,2,179,2025-03-05,4.59,9,335,41,
51134319,Gezellig huis in het hart van Antwerpen,413814828,Alicia,,Sint-Andries,51.21735,4.39991,Entire home/apt,139,1,54,2025-03-02,1.27,1,228,12,
51159023,1BR Gem in the Heart of Antwerp,222831298,Arne,,Theaterbuurt-Meir,51.21339,4.40448,Entire home/apt,57,2,263,2025-03-17,5.92,20,167,68,
51171172,Charming 3 Bedroom Penthouse in Antwerp's Heart,317037207,Lisa,,Historisch Centrum,51.22553,4.40227,Entire home/apt,49,1,24,2025-03-03,0.54,50,332,14,
51179286,Charming House with Patio near the Central Station,10149448,Leonardo,,Amandus - Atheneum,51.22339,4.41913,Entire home/apt,119,3,210,2025-03-10,4.98,1,207,58,
51185891,A delightful apartment in the heart of Antwerp,396494764,Christophe,,Zuid,51.20893,4.40004,Private room,86,2,5,2024-07-15,0.13,3,113,1,
51191928,Ruim appartement op 10’ van centraal station.,26776764,Philippe,,Amandus - Atheneum,51.21877,4.42845,Entire home/apt,,365,0,,,1,365,0,
51204968,Private studio near train station Antwerp-Berchem,274814280,Jurgen,,Haringrode,51.20193,4.42769,Private room,38,1,169,2025-02-26,4.02,1,31,37,
51248876,Cosy 2-bedroom house - 10min. from Berchem station,18029132,Rian,,Groenenhoek,51.1936,4.43964,Entire home/apt,,1,1,2022-06-25,0.03,1,0,0,
51263730,Light and cosy apartment in Antwerp!,5613077,Sanne En Ward,,Borgerhout Intra Muros Noord,51.21838,4.43613,Entire home/apt,72,40,6,2024-08-09,0.14,1,56,1,
51278446,Double bedroom with 1 bed for 2,415232968,B&B Hotel,,Nieuw - Zuid,51.20476,4.3855,Private room,,1,3,2021-12-31,0.07,2,0,0,
51278661,Twin bedroom for 2 with 2 beds,415232968,B&B Hotel,,Nieuw - Zuid,51.20629,4.38562,Private room,,1,14,2023-04-14,0.32,2,0,0,
51280338,Cosy room near Sportpaleis!,5537956,Héloïse,,Deurne Noord,51.22555,4.4535,Private room,54,1,208,2025-03-15,4.71,1,51,68,
51301614,Saint-Pauls Residence 3R,165436938,Ella,,Historisch Centrum,51.22452,4.40217,Entire home/apt,50,1,41,2025-03-16,0.94,96,325,19,
51304062,Saint-Pauls Residence 3L,165436938,Ella,,Historisch Centrum,51.22448,4.40151,Entire home/apt,49,1,122,2025-03-16,2.81,96,332,20,
51324758,Top floor sunny flat shared  near the city center,2550216,Charles,,Oosterveld - Elsdonk,51.17623,4.42399,Private room,75,2,7,2024-12-04,0.22,2,18,1,
51339935,ruim appartement in Merksem,286871955,Nancy,,Merksem - Heide,51.25409,4.44576,Entire home/apt,105,7,26,2025-02-16,0.60,2,55,8,
51397319,Gorgeous getaway apartment in the old centre,14367631,Michiel,,Historisch Centrum,51.222847,4.402324,Entire home/apt,87,2,228,2025-03-03,5.40,9,360,39,
51451001,Romeo & Juliet's Suite,15780894,Simon,,Universiteitsbuurt,51.22166,4.40629,Private room,58,1,381,2025-03-03,8.65,10,17,85,
51549616,Bright well-located 1-bedroom apartment,4528582,Hélène,,Tentoonstellingswijk,51.19195,4.39528,Entire home/apt,84,2,8,2025-02-09,0.36,1,349,4,
51552571,Luxueus gemeubeld 2-slaapkamer appartement,13145096,Veerle,,Deurne Zuid Oost,51.20056,4.46847,Entire home/apt,,2,9,2023-03-12,0.22,4,0,0,
51592927,Gerenoveerd design herenhuis met privé badkamer!,149283621,Elene,,Brederode,51.20697,4.40359,Private room,81,2,0,,,4,45,0,
51611190,Flat in old town,418102235,Larisa,,Historisch Centrum,51.22049,4.40487,Entire home/apt,89,2,8,2023-02-26,0.20,1,48,0,
51678964,Luxury Suites Meir no 2,361513412,Daily,,Universiteitsbuurt,51.22024,4.41396,Entire home/apt,85,1,36,2025-02-20,0.94,9,68,6,
51686228,Beautiful 100 sqm apartment & south facing terrace,392681633,Jef,,Harmonie,51.20345,4.40564,Entire home/apt,75,14,13,2024-04-30,0.32,1,80,2,
51749824,Authentic apartment & terrace Central station,177183639,Hannes,,Amandus - Atheneum,51.22148,4.41865,Entire home/apt,82,2,123,2025-03-02,2.83,2,156,20,
51794088,Spacious apartment in cosy & calm neighborhood,118070281,Alexia,,Oud - Berchem,51.19507,4.41379,Entire home/apt,,28,5,2023-02-20,0.15,1,0,0,
51811514,Cosy city triplex in the historic heart of Antwerp,13930931,Ruth,,Historisch Centrum,51.22091,4.4035,Entire home/apt,120,2,62,2025-03-02,1.45,1,332,12,
51821504,Maison Olaf,138496466,Kurt,,Harmonie,51.20498,4.40788,Private room,,1,66,2022-09-06,1.53,1,0,0,
51863380,Art Deco appartement met sauna in hartje Antwerpen,209435898,Aline,,Amandus - Atheneum,51.22453,4.41975,Entire home/apt,,1,9,2022-02-27,0.23,1,0,0,
51864931,Apartment with roof terrace in Antwerp,80157868,Annabel,,Zurenborg,51.21028,4.42536,Entire home/apt,,2,3,2022-08-15,0.09,1,0,0,
51916312,"""Sud d'Anvers"" Boutique Luxury Stay ""Steiner""",420506177,Ludo,,Zuid,51.20974,4.39708,Entire home/apt,140,365,18,2022-12-14,0.42,5,362,0,
51950999,"""Sud d'Anvers"" Boutique Suite-apartment ""Steiner""",420506177,Ludo,,Zuid,51.2121,4.39667,Entire home/apt,157,1,25,2025-01-06,0.59,5,168,3,
51951570,"Cosy Room, in Antwerp| Dubbel bed & privé-badkamer",29917265,Sara,,Deurne Zuid West,51.21068,4.4548,Private room,45,5,83,2025-03-01,2.08,3,48,27,
51955913,Cosy apartment near Antwerp central station,36258248,Elke,,Borgerhout Intra Muros Zuid,51.21618,4.43045,Entire home/apt,61,3,91,2025-03-03,2.18,1,5,31,
51957123,Vincotte Business 3 bedroom apartment,368780735,Оксана,,Borgerhout Intra Muros Noord,51.21673,4.43736,Entire home/apt,,14,0,,,13,0,0,
51967682,Vincotte business flat 1,368780735,Оксана,,Borgerhout Intra Muros Noord,51.21733,4.43874,Entire home/apt,,14,1,2021-09-19,0.02,13,0,0,
51975044,Historical center Antwerp....all on foot.,318239401,Willy,,Historisch Centrum,51.22121,4.40031,Entire home/apt,111,28,13,2023-05-29,0.34,1,177,0,
52014982,Charming 5 bedroom house with free parking,133352001,Willem,,Deurne Noord,51.23356,4.45496,Entire home/apt,,100,82,2024-12-28,1.94,1,0,19,
52064704,"""Sud d'Anvers""
Boutique Duplex Apartment
""Steiner""",420506177,Ludo,,Zuid,51.21199,4.39662,Private room,225,2,23,2024-10-28,0.54,5,286,4,
52067782,Cosy Boho Oasis in the city of Antwerp,15427807,Caro,,Markgrave,51.19677,4.4035,Entire home/apt,70,30,1,2022-09-12,0.03,1,252,0,
52082928,Sun-kissed penthouse with park view,42416431,Arne,,Kiel,51.192273383121936,4.3802915607460235,Entire home/apt,85,4,10,2024-08-11,0.46,1,57,6,
52089122,Beautiful Light Apartment in cosy Zurenborg,1935190,Linda,,Zurenborg,51.20756,4.43187,Entire home/apt,,21,28,2025-01-25,0.70,2,63,6,
52158815,The Big Sleep,23210844,Myrthe,,Sint-Andries,51.217133,4.394827,Entire home/apt,120,2,194,2025-03-09,4.55,1,54,46,
52163567,Cozy suite with bath & A/C,35762040,Thijs & Kristof,,Harmonie,51.20723,4.40436,Entire home/apt,,2,83,2023-10-06,2.02,2,0,0,
52163940,105m² luxueus en zonnig 3 slaapkamer appartement,907544,Guy,,Harmonie,51.200432,4.406842,Entire home/apt,110,2,84,2025-03-01,1.97,1,93,28,
52191272,Illa’s cosy appartment,278342966,Illa,,Kruininge - Bremweide,51.23421,4.47133,Entire home/apt,77,1,67,2025-02-23,1.58,1,84,18,
52215131,Modern apartment with private bathroom,79289630,Stefan,,Hoboken - West,51.18433,4.34318,Private room,67,1,159,2025-03-04,3.71,1,220,50,
52304371,Charming Large Apartment in the Heart of Antwerp,368780735,Оксана,,Haringrode,51.20733,4.42447,Entire home/apt,,14,0,,,13,0,0,
52315597,Cozy Studio in Old City Antwerp Near Riverside,317037207,Lisa,,Historisch Centrum,51.22151,4.3971,Entire home/apt,49,1,119,2025-03-16,2.89,50,350,53,
52368464,BnB Antwerpen | CHARMANT in historisch centrum,36456000,Linda,,Historisch Centrum,51.219158,4.399688,Entire home/apt,93,2,116,2025-03-09,2.87,3,153,26,
52376946,Appartement Supérieur Duplex Triple - Anvers,244272948,Arass Hotel***& Business Flats,,Borgerhout Intra Muros Zuid,51.21071,4.4282,Private room,,1,0,,,14,314,0,
52377251,Duplex Superior Apartment for 3persons - Anvers,244272948,Arass Hotel***& Business Flats,,Zurenborg,51.20985,4.42609,Private room,,1,2,2024-11-10,0.25,14,314,2,
52377433,Bel Appartement Duplex Supérieur Triple - Anvers,244272948,Arass Hotel***& Business Flats,,Borgerhout Intra Muros Zuid,51.21084,4.42782,Private room,,7,0,,,14,313,0,
52403714,Beautiful apartment close to the central station,2628351,Sarah,,Centraal Station,51.21122,4.42695,Entire home/apt,90,3,75,2024-08-11,1.82,1,232,19,
52413106,Cosy studio in city center (Netflix/terrace/wifi),349719106,Bram,,Centraal Station,51.21832,4.42196,Entire home/apt,92,1,59,2024-12-31,1.39,2,167,4,
52535670,Fons Sleeps 2 @ Theaterplein Antwerp,425218779,Fons Sleeps,,Theaterbuurt-Meir,51.214134,4.410003,Entire home/apt,95,1,306,2025-03-06,7.37,7,303,85,
52568642,Private Garden Apartment | Atelier Wits,39001675,Guus,,Harmonie,51.20966,4.40524,Entire home/apt,61,2,134,2025-01-04,3.19,10,356,37,
52579351,Roof Terrace Apartment | Atelier Wits,39001675,Guus,,Harmonie,51.20906,4.40586,Entire home/apt,76,2,141,2024-10-06,3.36,10,27,18,
52593265,Room in cosy apartment (women only),12108305,Stéphanie,,Tentoonstellingswijk,51.19325,4.39304,Private room,40,1,126,2025-03-01,3.00,2,24,48,
52626107,Gezellig appartement in een oud herenhuis,414930918,Jess,,Borgerhout Intra Muros Noord,51.21724,4.4299,Entire home/apt,,7,0,,,1,269,0,
52645856,Cosy Flat @ Centrum Antwerpen + Wifi,43247005,Rebecca,,Historisch Centrum,51.21889,4.40036,Entire home/apt,87,1,42,2025-03-04,1.01,15,349,15,
52728206,Gezellige appartement,426864947,Magda,,Kruininge - Bremweide,51.23389,4.46304,Entire home/apt,,1,0,,,1,0,0,
52787735,Beautiful spacious Loft in the Heart of Antwerp,180831861,Liesbeth,,Historisch Centrum,51.22102,4.39835,Entire home/apt,334,2,160,2025-03-03,3.86,1,268,34,
52792187,Comfy apartment for a short or long stay,427388803,Olga,,Amandus - Atheneum,51.22765,4.42446,Entire home/apt,85,2,26,2024-11-03,0.64,1,3,7,
52794380,"Casa.Hertals : Elegant, Gezellig dak App + Terras",9174116,Sascha,,Centraal Station,51.215813,4.417201,Entire home/apt,100,2,103,2025-03-15,3.43,2,324,43,
52832247,Cozy recently renovated apartment,71420536,Matthias Martine D,,Stadspark,51.20552062988281,4.410562038421631,Entire home/apt,85,2,13,2022-08-10,0.34,1,34,0,
52916681,Cozy 2-bedroom app - walking distance to the centr,328539873,Delphine,,Harmonie,51.20518,4.4082,Entire home/apt,171,2,36,2025-01-02,1.05,1,224,3,
52932592,Hartelijke gelijkvloers met stadkoer en tuin,129419622,David,,Groenenhoek,51.19288,4.44279,Entire home/apt,,28,0,,,1,0,0,
53008638,Duplex Sinjoren Antwerp historic center,128148374,Jan&Hong,,Historisch Centrum,51.21802,4.40026,Entire home/apt,71,7,6,2022-12-23,0.16,4,248,0,
53070380,Luxury suites Meir no 3,361513412,Daily,,Universiteitsbuurt,51.219913482666016,4.414604187011719,Entire home/apt,89,1,10,2025-01-02,0.26,9,351,4,
53070669,Luxury suites Meir no 4,361513412,Daily,,Universiteitsbuurt,51.22061,4.4139,Entire home/apt,93,1,1,2022-08-18,0.03,9,354,0,
53124248,Prachtig herenhuis in authentieke buurt,18059619,Celine,,Zurenborg,51.20799,4.4343,Entire home/apt,,2,15,2023-01-06,0.37,2,0,0,
53132075,Ruime etage voor 3 met  eigen badkamer.,395334739,Gert,,Theaterbuurt-Meir,51.21613433275416,4.4098022890384225,Private room,39,1,2,2025-03-09,2,4,247,2,
53158263,Mooi appartement dichtbij de stad,371026363,Isabelle,,Brederode,51.20623,4.3986,Entire home/apt,,3,37,2024-08-20,0.91,1,0,3,
53194495,"""Sud d'Anvers"" Boutique Luxury Stay ""Corner""",420506177,Ludo,,Zuid,51.21129,4.39562,Entire home/apt,,365,2,2022-01-08,0.05,5,364,0,
53267261,Unique space in the heart of Antwerp: Louise Marie,432031783,Emilie,,Sint-Andries,51.21687,4.40034,Entire home/apt,235,2,89,2025-03-02,2.28,1,109,20,
53338209,Charming and bright apartment with sauna - 2P,20216162,Ellen,,Brederode,51.20124,4.3939,Entire home/apt,,2,4,2023-12-03,0.10,4,0,0,
53353872,Spacious duplex with BIG terrace,46016946,Tom,,Harmonie,51.204,4.4062,Entire home/apt,,2,0,,,1,0,0,
53356695,Charming and bright apartment with sauna - 3P,20216162,Ellen,,Brederode,51.2,4.39252,Entire home/apt,,2,0,,,4,0,0,
53416447,Fallazzo,432503463,Yannick,,Zuid,51.20882318962332,4.39717805477885,Entire home/apt,90,2,9,2025-03-02,1.76,1,345,9,
53423668,New Stylish Brutalist Loft @ near station & centre,430763705,Yaya,,Centraal Station,51.2111,4.42593,Entire home/apt,79,30,21,2024-03-29,0.53,1,263,1,
53442538,Beautiful cosy appartment - City centre - Heritage,5012031,Sanne,,Historisch Centrum,51.22266,4.40194,Entire home/apt,79,1,220,2025-03-04,5.44,2,343,29,
53474059,The Capital Street Lodge 2,317037207,Lisa,,Sint-Andries,51.21812,4.39759,Entire home/apt,49,1,72,2025-03-16,1.83,50,304,34,
53513899,Gezellige studio in het hart van antwerpen,299348718,Setia,,Amandus - Atheneum,51.22414,4.41762,Entire home/apt,58,2,18,2022-04-24,0.46,1,43,0,
53579997,Nice apartment with big bedroom,368780735,Оксана,,Centraal Station,51.21174,4.42006,Entire home/apt,,14,0,,,13,0,0,
53591561,Big modern 5-bedroom townhouse with sunny garden.,244790935,Olivier,,Harmonie,51.20753,4.40656,Entire home/apt,913,7,4,2025-03-02,0.12,1,115,1,
53602398,Beautiful townhouse with fireplace and garden,11907793,Olivier,,Harmonie,51.20833,4.40684,Entire home/apt,100,100,0,,,1,0,0,
53617659,Remote working or city tripping in luxurious flat?,43702352,Ellen,,Zuid,51.206196,4.39317,Entire home/apt,140,2,21,2025-01-03,0.53,1,365,1,
53700053,Schitterende loft met gratis parking/near Antwerp,434921043,Ann,,Merksem - Heide,51.25547,4.45943,Entire home/apt,136,3,89,2025-03-18,2.38,1,284,39,
53740925,Large 2 bedroom apartment with garage,368780735,Оксана,,Haringrode,51.20481,4.41818,Entire home/apt,,28,0,,,13,0,0,
53810045,Penthouse with 2 bedrooms and big sunny terrace,6930093,"Ian, Jande En Marie",,Borgerhout Intra Muros Zuid,51.21479,4.43394,Entire home/apt,,3,38,2025-02-17,0.97,4,157,6,
53825194,Cozy attic room in the city center,435999398,Flor,,Sint-Andries,51.21639,4.39357,Private room,,1,18,2022-04-23,0.45,1,0,0,
53890325,Two Nights In The City•apartment centred in South,431589650,Dan,,Zuid,51.21184,4.39763,Entire home/apt,134,3,54,2024-11-24,1.37,1,30,15,
53949105,Kasteel Boterlaerhof vlakbij Antwerpen,377595714,Kelly,,Deurne Zuid Oost,51.21226,4.48154,Entire home/apt,566,2,25,2025-02-24,0.64,2,228,4,
53979574,Antwerpen Centrum Roosveltplaats appartement,437274244,Aina,,Centraal Station,51.21897,4.41906,Entire home/apt,75,5,93,2024-08-05,2.37,1,73,12,
54019732,Cosy apartment with bureau,437727028,Frederiek,,Hoogte,51.183632,4.39459,Entire home/apt,71,6,12,2025-01-20,0.36,1,170,4,
54060301,Business accommodation on Central park,368780735,Оксана,,Stadspark,51.20836,4.41636,Entire home/apt,,28,0,,,13,0,0,
54101420,Private room in charming house + bikes,1376892,Sofie,,Borgerhout Intra Muros Noord,51.21953,4.43723,Private room,60,2,55,2025-03-16,1.54,2,61,14,
54116774,Apartment on a top location in Antwerp!,60397955,Roel,,Eilandje,51.23165,4.40365,Entire home/apt,62,2,173,2025-03-16,4.67,1,180,56,
54172897,Large penthouse (with parking) in superbe domain,298071771,Gertie,,Haringrode,51.20188903808594,4.425681114196777,Entire home/apt,,2,17,2023-12-30,0.49,1,89,0,
54191096,Trendy - Newly Renovated Apt. in great location.,49865951,Julie,,Brederode,51.20625,4.39703,Entire home/apt,76,2,14,2025-02-02,0.38,2,19,4,
54206350,Cosy apartment with sunny terrace,43321843,Charlotte,,Harmonie,51.20818328857422,4.408300876617432,Entire home/apt,102,3,75,2025-03-04,1.96,1,17,6,
54210491,studio in city center,368780735,Оксана,,Stadspark,51.20509,4.41504,Entire home/apt,,28,0,,,13,0,0,
54218979,Entire furnished app. in city center-Parking Incl,5130154,Marie,,Stadspark,51.21171,4.40942,Entire home/apt,,6,0,,,1,0,0,
54255226,"""VH apartment"" - center of Antwerp - free parking",439973543,Free,,Eilandje,51.230801,4.412363,Entire home/apt,132,2,25,2024-08-16,0.66,1,0,4,
54275036,Light and cozy apartment Antwerp South,221592899,Sebastien,,Brederode,51.2024,4.39935,Entire home/apt,,2,13,2024-06-30,0.34,1,0,1,
54327814,Small studio in Antwerp center,60756836,Ann,,Brederode,51.20287,4.39527,Entire home/apt,78,28,5,2023-09-02,0.13,5,356,0,
54357067,Room for rent in a shared appartement,2550216,Charles,,Oosterveld - Elsdonk,51.17597,4.42482,Private room,,2,2,2022-07-23,0.05,2,0,0,
54373724,Sumptuous Superior Suite in the heart of the Meir,440841052,Smartflats,,Theaterbuurt-Meir,51.21542,4.40916,Entire home/apt,60,1,0,,,14,305,0,
514937338899710194,Charming studio at top location Paardenmarkt,34884385,Laurent,,Universiteitsbuurt,51.22607,4.41124,Entire home/apt,87,14,77,2024-10-08,2.23,1,49,4,
517219751087366409,Laila Penthouse,435993465,Lori,,Sint-Andries,51.2175,4.39961,Entire home/apt,157,1,80,2025-03-17,2.20,1,57,38,
539652420539297046,Cosy design townhouse — 3 bedrooms & 2 bathrooms!,149283621,Elene,,Brederode,51.20533,4.40335,Entire home/apt,134,2,53,2025-02-23,1.45,4,44,12,
